"index","Title","Summary","Enrollment","Stars","Rating","Link"
140,SQL Masterclass: SQL for Data Analytics,SQL course covering basic to advanced SQL topics for SQL Database ( PostgreSQL ). Elucidates SQL Database for beginners,161941,4.4,3390,https://www.udemy.com/course/the-complete-sql-masterclass-for-data-analytics/
141,Agile Project Management: Scrum Step by Step with Examples,"Explained with examples based on the real world for scrum master, product owner, team and project manager in industry",83196,4.1,3381,https://www.udemy.com/course/scrum-master-training/
142,Speak Like a Pro: Public Speaking for Professionals,"Master presentation skills and impromptu speaking, conquer speech anxiety, and get your point across to any audience",7766,4.4,3369,https://www.udemy.com/course/speak-like-a-pro-public-speaking-for-professionals/
143,Editing Mastery: How To Edit Writing To Perfection,The Deep Editing Secrets Of The World's Best Editors,25030,4.5,3366,https://www.udemy.com/course/editing-mastery/
144,Six Sigma White Belt: Learn Six Sigma & Grow Your Potential,"Six Sigma White Belt: Become a Six Sigma White Belt, harness your charisma, increase your impact, influence & income",11136,4.4,3340,https://www.udemy.com/course/lean-six-sigma-white-belt-certification/
145,Microsoft Power BI - Business Intelligence for Beginners,Beginner Course on Power BI : Business Intelligence & Data/Business Analysis with Microsoft Power BI,15615,4.4,3310,https://www.udemy.com/course/business-data-analysis-using-microsoft-power-bi/
146,"INTERVIEW TRAINING: Ask Better Questions, Hire Better People","If you want to improve your hiring accuracy or transform the way your company interviews talent, this course is for you.",7782,4.5,3323,https://www.udemy.com/course/advanced-interviewer-training/
147,Power BI Masterclass - beginners to advanced,Microsoft Power BI - How to master self service business intelligence in no time. Power BI Training online,12645,4.4,3280,https://www.udemy.com/course/power-bi-masterclass-beginners-to-advanced/
148,Stock Trading & Investing for Beginners 4-in-1 Course Bundle,Jumpstart your Stock Trading & Investing journey as Beginners in Stock Market. Learn both financial & technical analysis,16649,4.3,3262,https://www.udemy.com/course/complete-stock-market-starter-toolkit-for-beginners/
149,Collaboration and Emotional Intelligence,Determine how to build more collaborative relationships using your emotional intelligence.,8080,4.3,3240,https://www.udemy.com/course/collaboration-and-emotional-intelligence/
150,Blogging for a Living: Perfect Small Budget Project,Make a full-time living or much more. In depth step-by-step blogging blueprint. [2019-2020 update] Beginner friendly,19318,4.5,3209,https://www.udemy.com/course/build-a-successful-blog-the-complete-blueprint-level-1/
151,Presentation Skills: Master Confident Presentations,Deliver exceptional presentations and become a confident public speaker,9199,4.5,3173,https://www.udemy.com/course/presentations-mastery/
152,How to Manage Difficult Conversations: Beginner's Guide,Become more confident holding conversations about difficult topics. Learn communication skills and successful mindsets.,8382,4.4,3159,https://www.udemy.com/course/talks-about-challenging-topics/
153,How To Make A Great First Impression,"A beginners guide to using eye contact, your smile, a handshake and your words to make a GREAT first impression.",28746,4.3,3119,https://www.udemy.com/course/how-to-make-a-great-first-impression/
154,Certificate in Qlik Sense Analytics Development,Full scenario based training in Qlik Sense getting you ready to apply your new skills to data analytics and science.,13229,4.5,3114,https://www.udemy.com/course/is-my-startup-doing-ok/
155,Understand SWOT Analysis in 30 minutes,Learn every aspect of SWOT analysis and how you can apply it to real-world problems!,23940,4.3,3111,https://www.udemy.com/course/learn-swot-analysis/
156,Understanding Unconscious Bias,How to eliminate prejudice in your organisation and create a fair and inclusive working environment,7927,4.2,3110,https://www.udemy.com/course/unconscious-bias/
157,Interview Questions: Interview Like a Professional HRM,A Quick Guide for Owners and Managers of Small Businesses,8403,4.4,3103,https://www.udemy.com/course/interview-questions-job-applicant/
158,Think Strategically and Make Your Ideas a Reality,"Understand the essentials of decision making, strategic thinking and project implementation success.",5618,4.4,3052,https://www.udemy.com/course/think-strategically-and-make-your-ideas-a-reality/
159,"The Basics of Blockchain: Ethereum, Bitcoin, & More","TED Speaker Bettina Warburg connects the dots between the business, economics, and technology of Blockchain.",9535,4.5,3051,https://www.udemy.com/course/the-basics-of-blockchain/
160,Project Management Fundamentals,"Practical Project Management worked example using Gantt Charts, PMI, PMP, APM",7645,4.5,3037,https://www.udemy.com/course/project-management-fundamentals-gantt/
161,Salesforce 101: Introduction to Salesforce,What is Salesforce? How can you get one of the highest Salaries in the tech industry?,20623,4.4,3024,https://www.udemy.com/course/salesforce-101-introduction-to-salesforce/
162,Manage Workplace Stress & Strike a Balance,Our lives can be filled with daily stressors. Learn to manage stress and strike a better balance in your life.,7554,4.4,3015,https://www.udemy.com/course/manage-workplace-stress-strike-a-balance/
163,ISO 9001:2015 Quality Management System Auditor Course,How to audit or implement a Quality Management System as per ISO 9001:2015,8739,4.3,2995,https://www.udemy.com/course/iso-90012015-quality-management-system-auditor-course/
164,[BESTSELLER]™ Python Data Analysis & Visualization Bootcamp,Financial Data Analysis and Visualization with Python: The HighQuality Study kit ranked as bestseller,5535,4.5,2988,https://www.udemy.com/course/learn-data-analytics-complete-bootcamp-by-takenmind/
165,Learn about Content Writing,A complete guide for all things about content writing,25337,3.6,2938,https://www.udemy.com/course/content-writing/
166,Algorithmic Trading In Forex: Create Your First Forex Robot!,Trading With Forex Robots: Learn MQL4 Programming By Doing! Create Your First Algorithmic Trading System in MetaTrader 4,20193,4.6,2923,https://www.udemy.com/course/learn-mql4/
167,The Essential Guide to Entrepreneurship by Guy Kawasaki,Learn from an entrepreneur and investor how to launch a company with confidence and avoid common pitfalls,19872,4.5,2903,https://www.udemy.com/course/entrepreneurship-course-by-guy-kawasaki/
195,Accounting - A Brief Introduction - in 60 Minutes,Learn the basics of financial accounting in one hour!,26519,4.7,2512,https://www.udemy.com/course/accounting-in-less-then-one-hour/
168,Goal Setting at Work: Plan for Success and Reach Your Goals,"Use SMART goals to focus your work, hold yourself accountable, measure and evaluate your progress, and make an impact.",6995,4.5,2901,https://www.udemy.com/course/goal-setting-at-work/
169,Project Management Fundamentals: Run projects effectively,"Learn how to effectively analyze, plan, execute, and manage projects that consistently accomplish company objectives",29941,4.3,2896,https://www.udemy.com/course/project-management-fundamentals-run-projects-effectively/
170,Report Writing Made Simple,"Writing a report step by step from planning to proofing - for a polished, professional and persuasive business report.",9054,4.3,2863,https://www.udemy.com/course/report-writing/
171,"PMP Exam Cram Session - PMBOK Guide, 6th Edition","PMP Essentials for PMBOK Guide, 6th Edition: Everything You Must Know to Pass the PMP Exam from a PMI REP",12541,4.7,2861,https://www.udemy.com/course/pmp-exam-cram-session-pmbok6/
172,Customer | How to Understand Customer Needs,Be guided on understanding the modern customer and how their needs have changed over time,7195,4.4,2853,https://www.udemy.com/course/customer-how-to-understand-customer-needs/
173,Financial Modeling: Build a Complete DCF Valuation Model,The Ultimate Guide to Company Valuation For Aspiring Investment Bankers and Corporate Finance Practitioners,17126,4.4,2848,https://www.udemy.com/course/learn-how-to-value-a-company-and-build-a-dcf-model/
174,Seth Godin's Value Creation Master Class,"Learn how to ask the right questions, brainstorm innovative ideas, and design projects that succeed",8492,4.4,2845,https://www.udemy.com/course/a-master-class-in-value-creation/
175,New Manager: The Basics and More of Being a Great Leader,"Go from a slightly uncertain, confused newbie to a confident, skilled manager who builds and leads effective teams.",11617,4.5,2770,https://www.udemy.com/course/new-manager/
176,Apache Kafka Series - Kafka Streams for Data Processing,"Learn the Kafka Streams API with Hands-On Examples, Learn Exactly Once, Build and Deploy Apps with Java 8",22433,4.5,2771,https://www.udemy.com/course/kafka-streams/
177,Identify & Define the Problem with Business Analysis,"Use business analysis techniques to identify a business pain point, find its root cause, and sell the value of fixing it",12488,4.6,2715,https://www.udemy.com/course/identify-the-problem/
178,Options Trading - How to Win with Weekly Options,An Exact Blueprint for Options Trading Success,14597,4.1,2700,https://www.udemy.com/course/work-from-home-setup-your-own-options-trading-business/
179,Smart Tips: Communication,"Communicate with impact, master presentation skills, give/receive effective feedback, and navigate tricky conversations.",8981,4.5,2682,https://www.udemy.com/course/communicatebrilliantly/
180,CFA® Level 1 (2020) - Complete Financial Reporting &Analysis,Deep dive into FRA with the Bestselling CFA® prep course provider | With visual learning + Quizzes,17481,4.5,2662,https://www.udemy.com/course/cfa-level-1-fra-complete-mastery-course/
181,Options Trading for Rookies: Understand Options Completely,"Part 1: Learn everything you need to know about options, what they are, how they work, buying vs. selling and more!",13674,4.7,2666,https://www.udemy.com/course/complete-course-introduction-to-option-trading/
182,Agile PM 201 - Understanding Agile at a Deeper Level,"Develop an Adaptive, High-Performance Agile Approach Based on a Deeper Understanding of Agile Principles and Values",10924,4.5,2622,https://www.udemy.com/course/understanding-agile-at-a-deeper-level/
183,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course","Learn the Basics of the Hottest Technology in the Market Today! It's a Combination of Microsoft Dynamics CRM, NAV & AX.",14450,4.3,2616,https://www.udemy.com/course/microsoft-dynamics-365-online-training-introduction-course/
184,The Complete Cryptocurrency Course: More than 5 Courses in 1,"Learn everything you need to know about cryptocurrency and blockchain, including investing, mining and much more!",62347,4.6,2612,https://www.udemy.com/course/the-complete-cryptocurrency-course-more-than-5-courses-in-1/
185,The Complete Finance Manager Course 2020,"Financial Management, ERP systems, Accounting, Capital budgeting, Presentation design, Management, and Negotiation",18159,4.5,2599,https://www.udemy.com/course/the-complete-finance-manager-course/
186,Lead Generation Machine: Cold Email B2B Sales Master Course,"Schedule meetings emailing small to large companies for business development, B2B, startup, consultants, & entrepreneurs",14291,4.4,2586,https://www.udemy.com/course/lead-generation-machine-the-cold-emailing-master-course/
