"index","Title","Summary","Enrollment","Stars","Rating","Link"
131,Reversal Candlestick Trading Strategy - Forex/Stock Trading,Master The Most Profitable Reversal Candlestick Patterns to Make Consistent Winning Trades in Forex & Stock Trading,3541,4.6,695,https://www.udemy.com/course/mastering-the-strongest-trend-reversal-candlestick-patterns/
132,Simple Strategy for Swing Trading the Stock Market,Use my favorite Technical Indicator and the Trading Strategy I've developed for Swing Trading Stocks,2337,4.2,694,https://www.udemy.com/course/swing-trading-the-stock-market/
133,Value Investing: The Complete Financial Statement Analysis,Value Investing Mastery - How to Perform Financial Statement Analysis & Financial Ratio Analysis to Find Great Stocks,4428,4.4,689,https://www.udemy.com/course/financial-statement-analysis-and-valuation/
134,Financial Modeling for Business Analysts and Consultants,"Learn Financial Modeling in Excel that will allow you to participate in due diligence, strategy or turn around projects",5500,4.2,690,https://www.udemy.com/course/financial-modeling-for-business-analysts-and-consultants/
135,Commercial Credit Analysis,"This course provides you with the tools needed to undertake effective, conclusion-based, commercial credit analysis.",3366,4.2,691,https://www.udemy.com/course/commercial-credit-analysis/
136,Forex Trading | Technical Analysis + Swing Trading Strategy,Forex Basic | Technical & Fundamental Analysis | Forex Trading Strategy with Harmonic (Chart) Patterns – Live Trading,5751,4.6,662,https://www.udemy.com/course/three-steps-trading-live-trading-real-account/
137,The Advanced Cryptocurrency Trading Course - With Strategies,Learn Advanced Cryptocurrency Day Trading and Swing Trading Strategies That You Can Start Implementing Today.,3698,4.6,658,https://www.udemy.com/course/the-advanced-cryptocurrency-trading-course-with-strategies/
138,Forex Online Price Action Day Trading Strategy,Price Action Trading System for profit on Forex. For beginners and advanced traders. Not Robot Swing Trading Strategy.,2014,4.2,657,https://www.udemy.com/course/forex-analysis/
139,Value Investing Strategies for Stock Market Investing,Learn Financial Analysis & Value Investing strategies for beginners to advanced investors investing in stock market,3603,4.4,655,https://www.udemy.com/course/value-investing-strategies-for-the-stock-market/
140,The Step-By-Step Guide To Your 401k Plan,"How Much To Save, Which Investments To Choose, and a Simple Plan To Reach Retirement Using Your 401(k) Plan",18738,4.3,653,https://www.udemy.com/course/401k-plan/
141,Bitcoin Trading Robot - Cryptocurrency Never Losing Formula,Bitcoin Trading Robot - Be Always on a Profit or Worst Case Scenario on Zero in Cryptocurrency Trading,5773,4.7,650,https://www.udemy.com/course/cryptocurrency-never-loosing-formula-bitcoin-robot-trading/
142,"Financial Analysis, from Scratch to Professional!","Acquire the theory and practice necessary to ace a job interview, to advance your career and to increase your salary",8213,4.0,640,https://www.udemy.com/course/financial-analysis-from-scratch-to-professional-level/
143,Fixed Income Securities,"An introduction to fixed income securities, covering general characteristics as well as specific sectors of the market.",3830,4.6,641,https://www.udemy.com/course/fixed-income-securities/
144,Double your Forex Account using the MAGIC MA trading robot,Learn how any loss making Forex trading Robot / system can potentially double your Forex account with good management,5785,4.4,634,https://www.udemy.com/course/double-your-forex-account-using-the-magic-ma-robot/
145,Introductory Financial Accounting,"Learn the basics of Accounting including: the accounting cycle, inventory, depreciation, receivables, and more!",2617,4.7,629,https://www.udemy.com/course/introductory-financial-accounting/
146,Revenue Recognition - IFRS 15 & ASC 606,Shedding light to practical application issues,1657,4.3,628,https://www.udemy.com/course/revenue-from-contracts-with-customers/
147,(20) Economics courses : Includes India and USA,"300+ lectures plus special sections on : USA; India; Australia; Bulgaria; Nigeria; Saudi Arabia. Plus the Oxford Diploma",6185,4.6,624,https://www.udemy.com/course/egg-timer-economics/
148,The Role and Goal of Financial Management,"Introduce yourself with the world of finance, the areas of financial decision-making and plan your learning of finance.",7765,4.3,623,https://www.udemy.com/course/finance-introduction/
149,QuickBooks Pro 2017 Training: Manage Small Business Finances,"The Easiest, Most Convenient and Surefire Way to Master QuickBooks Pro 2017",3317,4.5,619,https://www.udemy.com/course/learn-quickbooks-pro-2017-training-course/
150,Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,Learn How To Trade Mean-Reversion Setups And Properly Leverage Your Account For Big Returns,7578,4.3,618,https://www.udemy.com/course/create-your-own-hedge-fund-double-your-money-every-year/
151,Intermediate Accounting 1: Easy. Fast. Simple!,"Experience the ""Aha"" moment in accounting. Prepare yourself for the CPA exam.",2227,4.5,616,https://www.udemy.com/course/intermediateaccounting/
152,Risk Management: An Introduction,An essential guide to understanding Risk Management,9637,4.3,609,https://www.udemy.com/course/risk-management-an-introduction/
153,Tally ERP 9 : Step by Step Guide to Accounting With Tally,"Learn Basic to Advanced Tally (Latest Version) - Accounting, Inventory, GST, GTA, Banking, Payroll and Manufacturing.",4635,4.3,609,https://www.udemy.com/course/tally-erp-9-step-by-step-guide-to-accounting-with-tally/
154,Audit - Financial Statement,Learn the audit process from planning to audit report form a Certified Public Accountant (CPA).,30302,4.4,596,https://www.udemy.com/course/audit-financial-statement/
155,Financial Accounting: The Complete Introductory Crash Course,"Learn the Basics of Financial Accounting: Financial Statements, Debits and Credits, The Accounting Cycle and More!",4995,4.5,585,https://www.udemy.com/course/university-level-introduction-to-financial-accounting/
156,Accounting 1 Simplified for You,Your no-nonsense guide to understanding accounting principles in easy to follow explanations and step-by-step examples.,4206,4.4,587,https://www.udemy.com/course/accounting-1-simplified-for-you/
157,Bitcoin and Cryptocurrency Bootcamp,From Mining and the Blockchain to Ethereum and Smart Contracts,4002,4.6,579,https://www.udemy.com/course/bitcoin-and-cryptocurrency-bootcamp/
158,Personal Finance: Financial Security Thinking & Principles,How to secure your financial future the fun & easy way! Personal Finance: Financial Security Thinking & Principles,4038,4.3,579,https://www.udemy.com/course/personal-finance-financial-management-budgeting-security/
159,Learn SAP Financial Accounting - Online Training,"Learn SAP Financials with Peter Moxon, Ideal Beginner SAP FI Training Course! - Unlimited Life Time Access + Updates!",3803,4.1,576,https://www.udemy.com/course/sap-financial-accounting-overview/
160,Fibonacci A-Z+ Forex Trading Strategy with Fibonacci Cluster,Fibonacci Trading Course + Forex Trading Strategy + Money Management + Live Trading on Forex Market with Trading Results,2633,4.6,575,https://www.udemy.com/course/forex-trading-with-mighty-fibonacci-complete-guide/
161,Earn Passive Income by Working from Home with Google Adsense,Work from home on your computer anytime or anyplace and earn Passive Income through Google Adsense!,3576,3.7,574,https://www.udemy.com/course/learn-how-i-make-a-living-by-working-2-hours-a-day-from-home/
162,Accounting Basics - A Complete Study,A - Z Guide for learning the Basics of Accountancy,3574,4.6,566,https://www.udemy.com/course/fundamentals-of-accounting-a-complete-study/
163,Option Spreads and Credit Spreads Bundle,"This 2-course bundle on Option spreads and Credit Spreads surgery is the bedrock of stable ""Monthly Strategies""",5494,4.2,559,https://www.udemy.com/course/option-spreads-and-credit-spreads-bundle/
164,Basic Excel for Basic Bookkeeping and Accounting,"Learn the basics of Excel, the very basics of bookkeeping, and how you can do simple and basic bookkeeping in Excel.",8875,3.9,557,https://www.udemy.com/course/basic-excel-for-basic-bookkeeping/
165,Introduction to Managerial Accounting,Introduction to accounting for managers and MBA students. Learn managerial and cost accounting.,6292,4.1,552,https://www.udemy.com/course/introduction-to-cost-accounting/
166,Options Trading for Rookies: Complete Guide to Stock Options,"Learn basic and advanced option trading strategies in one course, including covered calls, naked puts & iron condors",14263,4.7,552,https://www.udemy.com/course/option-trading-for-rookies-the-complete-guide-to-options/
167,Financial Statement Analysis – Ratio Analysis,"Horizontal analysis, vertical analysis, ratio analysis-liquidity & efficiency, solvency, profitability, & market ratios",30616,4.3,550,https://www.udemy.com/course/financial-statement-analysis-ratio-analysis/
168,Introduction to Futures & Options,"An introduction to derivatives, demonstrating their common features & how they differ from other financial instruments.",4189,4.4,548,https://www.udemy.com/course/introduction-to-futures-options/
169,Chart Pattern Technical Analysis For Forex & Stock Trading,Master Scanning & Trading Basic & Harmonic Chart Patterns For Stock Forex Options and Day Trading By Technical Analysis,5422,4.5,539,https://www.udemy.com/course/technical-analysis-traditional-harmonic-chart-patterns/
170,The Ultimate Guide to Financial Freedom with Dividends,Achieve Financial Freedom with this Step-by-Step Guide Every Beginner Can Follow. Requires Only 1-2 hours/week.,3173,4.5,535,https://www.udemy.com/course/build-a-passive-income-dividend-portfolio-in-12-easy-steps/
171,Financial modeling | Renewable Energy: Solar & Wind,"Learn how build a financial model for solar plants and wind plants, and help seal renewable energy deals worldwide!",1878,4.3,535,https://www.udemy.com/course/financial-modeling-solar-wind-power-plants-2018/
172,Finance for Non Finance Executives,Accounting and Finance Fundamentals for Non Finance Executives,2926,4.4,537,https://www.udemy.com/course/finance-for-non-finance-executives/
173,Budgeting for Business,Learn how to create and use budgets effectively in company large or small.,1661,4.2,537,https://www.udemy.com/course/budgeting-for-business/
174,Passive Income Investing And Side-Gig Mastery!,"Passive Income With Little Effort From Dividends, Peer Lending, REIT, MLP, Crowd-Sourcing, Airbnb, Real Estate, & More!",9176,4.6,532,https://www.udemy.com/course/passive-income-course/
175,Chart Pattern Trading via Day Trade Stock Options Intro,Follow a proven action plan for day trading stock options with Chart Pattern Trading.,26327,4.2,529,https://www.udemy.com/course/how-to-trade-stock-options-level-1-start-day-trading/
176,Bookkeeping -Step by Step Mastery ***COMPLETE COURSE***,"Manage day-to-day records like sales and purchases.Maintain ledgers, produce Profit and loss ,balance sheet & VAT return",2642,4.3,530,https://www.udemy.com/course/manual-bookkeeping-step-by-step-mastery/
177,Cryptocurrency Trading: Technical Analysis Masterclass 2020,Cryptocurrency & Bitcoin Trading - Master Technical Analysis & Fibonacci Trading to Profit Daily on Crypto & Altcoin,2434,4.1,527,https://www.udemy.com/course/technical-analysis-for-cryptocurrency-trading/
178,Financial Accounting – Payroll,"Payroll calculations - federal income tax, social security, Medicare - Payroll journal entries posted to ledger accounts",8089,4.2,528,https://www.udemy.com/course/financial-accounting-payroll/
179,Python Algo Stock Trading: Automate Your Trading!,Learn to Automate Trading Stocks And Investing Strategies: Go From Beginner To Algorithmic Trader!,3945,4.0,517,https://www.udemy.com/course/algorithmic-stock-trading-bootcamp-automate-your-trading/
180,Fibonacci Technical Analysis Skill for Forex & Stock Trading,Mastering Fibonacci Technical Analysis Strategies & Make Profit In Stock Market W/ Stock / Forex / Options & Day Trading,4262,4.5,513,https://www.udemy.com/course/stock-forex-trading-with-fibonacci-and-technical-analysis/
181,CFA® Level 1 (2020) - Complete Equity Investments,Deep dive into Equity Investments with the Bestselling CFA® prep course provider | With visual learning + Quizzes,5552,4.6,513,https://www.udemy.com/course/cfa-level-1-complete-equity-investments/
